00:00	67.7000000	0
00:01	67.6937500	0
00:02	67.6941406	0
00:03	67.6882568	1
00:04	67.6827408	1
00:05	67.6588195	1
00:06	67.6426433	1
00:07	67.6399781	1
00:08	67.6249794	1
00:09	67.5984182	1
00:10	67.5985171	0
00:11	67.5798598	1
00:12	67.5561185	1
00:13	67.5338611	1
00:14	67.5192448	1
00:16	67.2000000	0
00:17	67.2062500	0
00:18	67.2121094	0
00:19	67.2363525	0
00:20	67.2278305	1
00:21	67.2260911	1
00:22	67.2182104	1
00:23	67.2108223	1
00:24	67.2038959	1
00:25	67.1974024	1
00:26	67.1913147	1
00:27	67.1793576	1
00:28	67.1806477	0
00:29	67.1756072	0
00:30	67.1521318	0
00:36	67.0000000	0
00:37	67.0000000	0
00:39	66.9000000	0
00:40	66.9312500	0
00:41	66.9917969	0
00:42	67.0610596	0
00:43	67.1197433	0
00:44	67.1685094	0
00:45	67.2142276	0
00:46	67.2508383	0
00:47	67.2789109	0
00:48	67.3177290	0
00:49	67.3791209	0
00:50	67.4616759	0
00:51	67.5515711	0
00:52	67.6420979	0
00:53	67.7269668	0
00:57	69.6000000	0
00:58	69.6000000	0
00:59	69.5687500	0
01:00	69.5332031	0
01:02	67.9000000	1
01:03	67.8875000	1
01:04	67.8570313	1
01:05	67.8472168	1
01:06	67.8380157	1
01:07	67.8043898	1
01:08	67.7603654	1
01:09	67.7253426	1
01:10	67.6862587	1
01:11	67.6433675	1
01:12	67.5969070	1
01:13	67.5596003	1
01:14	67.5121253	1
01:15	67.4676175	1
01:16	67.4321414	1
01:17	67.3926326	1
01:19	66.9000000	0
01:20	66.8937500	0
01:26	66.7000000	0
01:27	66.7062500	0
01:28	66.7058594	0
01:29	66.7367432	0
01:30	66.8031967	0
01:31	66.8967469	0
01:32	67.0032002	0
01:33	67.1092502	0
01:34	67.1774221	0
01:35	67.2288332	0
01:36	67.2582811	0
01:37	67.2671386	0
01:38	67.2754424	0
01:39	67.3019772	0
01:41	68.4000000	0
01:42	68.4187500	0
01:43	68.4488281	0
01:44	68.4770264	0
01:47	68.7000000	1
01:48	68.6812500	1
01:49	68.6136719	1
01:50	68.5128174	1
01:51	68.4120163	1
01:52	68.3175153	1
01:53	68.2226706	1
01:54	68.1337537	1
01:55	68.0628941	1
01:56	67.9902132	1
01:57	67.9220749	1
01:58	67.8519452	1
01:59	67.7986986	1
02:00	67.7925299	1
02:01	67.8117468	0
02:02	67.8485126	0
02:03	67.9017306	0
02:04	67.9641224	0
02:05	68.0288648	0
02:06	68.0895607	0
02:07	68.1089632	0
02:08	68.1209030	0
02:09	68.1195966	0
02:11	67.4000000	1
02:12	67.3937500	1
02:13	67.3816406	1
02:14	67.3577881	1
02:15	67.3291763	1
02:16	67.3023528	1
02:17	67.2709558	1
02:18	67.2227710	1
02:19	67.1900978	1
02:20	67.1282167	1
02:21	67.0827032	1
02:22	67.0337842	1
02:23	66.9879227	1
02:24	66.9386775	1
02:25	66.8987602	1
02:31	66.2000000	0
02:32	66.1875000	0
02:33	66.2070313	0
02:34	66.2628418	0
02:36	67.9000000	0
02:37	67.9187500	0
02:38	67.9425781	0
02:39	67.9836670	0
02:40	68.0284378	0
02:41	68.0829104	0
02:42	68.1402285	0
02:43	68.2002143	0
02:44	68.2564509	0
02:45	68.3154227	0
02:46	68.3707088	0
02:47	68.4287895	0
02:48	68.5019901	0
02:49	68.5831157	0
02:50	68.6654210	0
02:51	68.7425822	0
02:52	68.8086708	0
02:53	68.8706289	0
02:54	68.9287146	0
02:56	69.8000000	0
02:57	69.8000000	0
02:58	69.8000000	0
02:59	69.7625000	1
03:00	69.7085938	1
03:01	69.6455566	1
03:02	69.5552094	1
03:03	69.4517588	1
03:04	69.3485238	1
03:05	69.2267411	1
03:06	69.1000698	1
03:07	68.9688154	1
03:08	68.8520145	1
03:09	68.7487636	1
03:10	68.6207158	1
03:11	68.5194211	1
03:12	68.4119573	1
03:16	66.4000000	0
03:17	66.4312500	0
03:18	66.4480469	0
03:19	66.4887939	0
03:20	66.5644943	0
03:21	66.6542134	0
03:22	66.7570751	0
03:23	66.8535079	0
03:24	66.9189137	0
03:25	66.9739815	0
03:27	68.2000000	0
03:28	68.2250000	0
03:29	68.2546875	0
03:30	68.2950195	0
03:31	68.3390808	0
03:32	68.3866383	0
03:33	68.4374734	0
03:34	68.4913813	0
03:35	68.5419200	0
03:36	68.6018000	0
03:37	68.6641875	0
03:38	68.7226757	0
03:39	68.7775085	0
03:40	68.8351642	0
03:41	68.8892165	0
03:42	68.9461404	0
03:43	68.9995067	0
03:44	69.0495375	0
03:45	69.0964414	0
03:46	69.1341638	0
03:47	69.1382786	0
03:48	69.1421362	0
03:49	69.1395027	1
03:50	69.1120337	1
03:51	69.0675316	1
03:52	68.9820609	1
03:53	68.8644321	1
03:54	68.7541551	1
03:55	68.6632704	1
04:00	68.8000000	0
04:01	68.8125000	0
04:02	68.8304687	0
04:03	68.8535645	0
04:04	68.8814667	0
04:05	68.9201250	0
04:06	68.9626172	0
04:07	69.0024536	0
04:08	69.0460503	0
04:09	69.0931721	0
04:10	69.1373489	0
04:11	69.1787646	0
04:12	69.2175918	0
04:13	69.2602423	0
04:14	69.2939771	0
04:15	69.2881036	1
04:16	69.2700971	1
04:17	69.2344660	1
04:18	69.1635619	1
04:19	69.0845893	1
04:20	68.9918025	1
04:21	68.9048148	1
04:22	68.7920139	1
04:24	67.6000000	0
04:25	67.6250000	0
04:26	67.6734375	0
04:27	67.7438477	0
04:28	67.8223572	0
04:29	67.8709599	0
04:30	67.8977749	0
04:31	67.9104139	0
04:32	67.9035131	1
04:33	67.8720435	1
04:34	67.8362908	1
04:35	67.7965226	1
04:36	67.7529899	1
04:37	67.7121781	1
04:38	67.6801669	1
04:39	67.6314065	1
04:41	67.7000000	0
04:42	67.7250000	0
04:43	67.7671875	0
04:44	67.8254883	0
04:45	67.8926453	0
04:46	67.9618549	0
04:47	68.0329890	0
04:51	69.6000000	0
04:52	69.6062500	0
04:53	69.6121094	0
04:54	69.6176025	0
04:55	69.6227524	0
04:56	69.6338304	0
04:57	69.6442160	0
04:58	69.6539525	0
04:59	69.6630804	0
05:00	69.6716379	0
05:01	69.6734105	0
05:02	69.6438224	1
05:03	69.6223335	1
05:04	69.6146876	1
05:05	69.6137697	1
05:06	69.6191591	0
05:07	69.6242116	0
05:09	68.7000000	1
05:10	68.6812500	1
05:11	68.6449219	1
05:12	68.5983643	1
05:13	68.5422165	1
05:14	68.4833280	1
05:15	68.4343700	1
05:16	68.3447218	1
05:17	68.2731767	1
05:18	68.1936032	1
05:19	68.1190030	1
05:20	68.0678153	1
05:21	68.0010768	1
05:22	67.9322595	1
05:23	67.8677433	1
05:24	67.8072594	1
05:25	67.7255556	1
05:26	67.6489584	1
05:27	67.5646485	1
05:28	67.4856080	1
05:29	67.4365075	1
05:30	67.3592258	1
05:31	67.2992742	1
05:32	67.2368195	1
05:33	67.2095183	1
05:34	67.2214234	0
05:35	67.2638344	0
05:36	67.3160948	0
05:37	67.3775889	0
05:38	67.4414896	0
05:39	67.5201465	0
05:40	67.6001373	0
05:41	67.6813787	0
05:42	67.7637926	0
05:43	67.8473055	0
05:45	69.2000000	0
05:46	69.2000000	0
05:47	69.2062500	0
05:48	69.2308594	0
05:49	69.2664307	0
05:50	69.2997787	0
05:51	69.3310426	0
05:52	69.3603524	0
05:53	69.3815804	0
05:54	69.4014816	0
05:58	68.7000000	1
05:59	68.6812500	1
06:00	68.6324219	1
06:01	68.5866455	1
06:02	68.5624802	1
06:03	68.5648252	0
06:04	68.5857736	0
06:05	68.6116627	0
06:06	68.6484338	0
06:07	68.6891567	0
06:11	69.6000000	0
06:12	69.6000000	0
06:13	69.6062500	0
06:15	69.8000000	0
06:16	69.8000000	0
06:17	69.8000000	0
06:18	69.8000000	0
06:19	69.8062500	0
06:20	69.8121094	0
06:21	69.8176025	0
06:22	69.8227524	0
06:23	69.8275804	0
06:24	69.8383566	0
06:25	69.8484593	0
06:26	69.8579306	0
06:27	69.8668099	0
06:28	69.8751343	0
06:29	69.8891884	0
06:30	69.9023641	0
06:31	69.9147164	0
06:32	69.9262966	0
06:33	69.9371531	0
06:34	69.9473310	0
06:35	69.9568728	0
06:36	69.9720683	0
06:42	70.4000000	0
06:43	70.4000000	0
06:44	70.4000000	0
06:45	70.4000000	0
06:46	70.4062500	0
06:47	70.4183594	0
